timestamp,eye_aspect_ratio,blink_indicator,mouth_open_ratio,head_tilt_angle,face_motion_delta,hand_velocity,hand_acceleration,gesture_activity_score,idle_time_ratio,rolling_mean_ear,rolling_std_ear,rolling_mean_velocity,rolling_std_velocity,motion_entropy,label
1777067009.4292185,0.24966,0,0.00233,0.731,3.41,0.0,0.0,0.0,1.0,0.24426,0.04506,0.0,0.0,-0.0,Focused
1777067009.6702764,0.24527,0,0.0035,0.176,0.16,0.0,0.0,0.0,1.0,0.24631,0.04436,0.0,0.0,-0.0,Focused
1777067009.9326513,0.16599,1,0.00377,-0.907,1.721,0.0,0.0,0.0,1.0,0.23968,0.05229,0.0,0.0,-0.0,Focused
1777067010.2208352,0.2401,0,0.0024,-1.613,1.558,0.0,0.0,0.0,1.0,0.23754,0.05242,0.0,0.0,-0.0,Focused
1777067010.4536803,0.25326,0,0.00245,-1.736,3.171,0.0,0.0,0.0,1.0,0.23708,0.05223,0.0,0.0,-0.0,Focused
1777067013.5307767,0.28346,0,0.00283,-2.837,18.505,0.0,0.0,0.0,1.0,0.22403,0.0618,0.0,0.0,-0.0,Focused
1777067013.8065133,0.28524,0,0.00094,-2.822,2.256,0.0,0.0,0.0,1.0,0.23396,0.0586,0.0,0.0,-0.0,Focused
1777067014.0427392,0.09234,1,0.00251,-2.818,1.705,0.0,0.0,0.0,1.0,0.23149,0.06433,0.0,0.0,-0.0,Focused
1777067014.2555325,0.12936,1,0.00164,-2.509,9.436,0.0,0.0,0.0,1.0,0.2212,0.07193,0.0,0.0,-0.0,Focused
1777067014.4568522,0.31335,0,0.00166,-3.296,6.09,0.0,0.0,0.0,1.0,0.22759,0.06834,0.0,0.0,-0.0,Focused
1777067014.6533864,0.31261,0,0.00193,-3.582,0.249,0.0,0.0,0.0,1.0,0.23972,0.06682,0.0,0.0,-0.0,Focused
1777067014.9171567,0.30245,0,0.00228,-3.496,0.241,0.0,0.0,0.0,1.0,0.24585,0.06812,0.0,0.0,-0.0,Focused
1777067015.1822672,0.25846,0,0.0023,-3.533,2.219,0.0,0.0,0.0,1.0,0.24812,0.06885,0.0,0.0,-0.0,Focused
1777067015.4561336,0.28944,0,0.00262,-3.359,1.528,0.0,0.0,0.0,1.0,0.25024,0.06931,0.0,0.0,-0.0,Focused
1777067015.6765678,0.30808,0,0.00285,-3.257,2.17,0.0,0.0,0.0,1.0,0.25288,0.07052,0.0,0.0,-0.0,Focused
1777067015.9260824,0.3199,0,0.0025,-3.477,0.857,0.0,0.0,0.0,1.0,0.25518,0.072,0.0,0.0,-0.0,Focused
1777067016.1514993,0.32151,0,0.00269,-3.433,1.097,0.0,0.0,0.0,1.0,0.26792,0.06312,0.0,0.0,-0.0,Focused
1777067016.4159808,0.07629,1,0.00239,-2.697,0.62,0.0,0.0,0.0,1.0,0.25751,0.07701,0.0,0.0,-0.0,Focused
1777067016.681793,0.2911,0,0.00191,-3.685,0.014,0.0,0.0,0.0,1.0,0.2578,0.07729,0.0,0.0,-0.0,Focused
1777067016.9187315,0.29126,0,0.00197,-3.851,1.294,0.0,0.0,0.0,1.0,0.25897,0.07765,0.0,0.0,-0.0,Focused
1777067017.189538,0.30999,0,0.00248,-3.819,1.182,0.0,0.0,0.0,1.0,0.26072,0.07846,0.0,0.0,-0.0,Focused
1777067017.4255395,0.0814,1,0.00296,-3.737,0.793,0.0,0.0,0.0,1.0,0.25474,0.08507,0.0,0.0,-0.0,Focused
1777067017.6721275,0.26547,0,0.00263,-4.034,0.344,0.0,0.0,0.0,1.0,0.25712,0.08083,0.0,0.0,-0.0,Focused
1777067017.9639413,0.28386,0,0.00257,-3.844,0.988,0.0,0.0,0.0,1.0,0.26909,0.06898,0.0,0.0,-0.0,Focused
1777067018.1685185,0.28604,0,0.00258,-3.786,0.363,0.0,0.0,0.0,1.0,0.27113,0.0674,0.0,0.0,-0.0,Focused
1777067018.4499855,0.22695,0,0.00261,-3.738,0.159,0.0,0.0,0.0,1.0,0.26706,0.06676,0.0,0.0,-0.0,Focused
1777067021.811786,0.07366,1,0.00342,-4.634,12.048,0.0,0.0,0.0,1.0,0.24957,0.06271,0.0,0.0,-0.0,Focused
1777067022.1231892,0.28876,0,0.00114,-3.425,3.894,0.0,0.0,0.0,1.0,0.24956,0.06287,0.0,0.0,-0.0,Focused
1777067022.40322,0.31,0,0.00328,-2.871,4.992,0.0,0.0,0.0,1.0,0.25985,0.05749,0.0,0.0,-0.0,Focused
1777067022.6701999,0.27787,0,0.00258,-3.143,4.253,0.0,0.0,0.0,1.0,0.26767,0.04747,0.0,0.0,-0.0,Focused
1777067022.9613707,0.27201,0,0.00225,-3.039,5.696,0.0,0.0,0.0,1.0,0.26757,0.04745,0.0,0.0,-0.0,Focused
1777067023.2148933,0.27426,0,0.00285,-2.954,0.552,0.0,0.0,0.0,1.0,0.26662,0.04719,0.0,0.0,-0.0,Focused
1777067023.4603205,0.27061,0,0.0028,-2.915,1.584,0.0,0.0,0.0,1.0,0.26552,0.04682,0.0,0.0,-0.0,Focused
1777067023.7298586,0.25731,0,0.00219,-3.036,2.954,0.0,0.0,0.0,1.0,0.26107,0.04657,0.0,0.0,-0.0,Focused
1777067024.0224783,0.27633,0,0.00238,-3.586,1.437,0.0,0.0,0.0,1.0,0.26207,0.04524,0.0,0.0,-0.0,Focused
1777067024.329522,0.28708,0,0.00312,-3.978,3.277,0.0,0.0,0.0,1.0,0.26728,0.04097,0.0,0.0,-0.0,Focused
1777067024.6614778,0.24232,0,0.00222,-1.725,0.834,0.0,0.0,0.0,1.0,0.26172,0.04937,0.0,0.0,-0.0,Focused
1777067024.9119837,0.27821,0,0.00215,-0.833,1.278,0.0,0.0,0.0,1.0,0.26196,0.04943,0.0,0.0,-0.0,Focused
1777067025.163318,0.2808,0,0.0027,-0.374,0.443,0.0,0.0,0.0,1.0,0.26283,0.04966,0.0,0.0,-0.0,Focused
1777067025.5038278,0.27305,0,0.00268,-0.497,0.074,0.0,0.0,0.0,1.0,0.26321,0.04973,0.0,0.0,-0.0,Focused
1777067025.8290968,0.27106,0,0.00242,-0.476,0.663,0.0,0.0,0.0,1.0,0.26233,0.04945,0.0,0.0,-0.0,Focused
1777067026.1482265,0.2355,0,0.00241,-0.806,0.421,0.0,0.0,0.0,1.0,0.26562,0.03573,0.0,0.0,-0.0,Focused
1777067026.4551175,0.24826,0,0.00251,-0.909,0.433,0.0,0.0,0.0,1.0,0.26491,0.035,0.0,0.0,-0.0,Focused
1777067026.6876702,0.25669,0,0.00273,-0.916,1.003,0.0,0.0,0.0,1.0,0.2611,0.03278,0.0,0.0,-0.0,Focused
1777067029.8027236,0.0718,1,0.00343,-5.532,3.025,0.0,0.0,0.0,1.0,0.25405,0.04845,0.0,0.0,-0.0,Distracted
1777067030.0491698,0.24769,0,0.00252,-5.856,1.379,0.0,0.0,0.0,1.0,0.25296,0.04976,0.0,0.0,-0.0,Distracted
1777067030.3457484,0.25854,0,0.00258,-5.919,0.34,0.0,0.0,0.0,1.0,0.25388,0.04972,0.0,0.0,-0.0,Distracted
1777067030.5755005,0.1866,1,0.0045,-6.577,24.046,0.0,0.0,0.0,1.0,0.2516,0.05116,0.0,0.0,-0.0,Distracted
1777067030.8236432,0.40991,0,0.00239,-12.39,47.451,0.0,0.0,0.0,1.0,0.25744,0.05872,0.0,0.0,-0.0,Distracted
1777067031.1396377,0.44395,0,0.00138,-10.272,1.488,0.0,0.0,0.0,1.0,0.26885,0.07334,0.0,0.0,-0.0,Distracted
1777067031.4832072,0.46898,0,0.00234,-9.656,2.884,0.0,0.0,0.0,1.0,0.2911,0.08242,0.0,0.0,-0.0,Distracted
1777067031.8611808,0.46871,0,0.0049,-9.642,0.899,0.0,0.0,0.0,1.0,0.3043,0.09413,0.0,0.0,-0.0,Distracted
1777067032.1287425,0.47749,0,0.00286,-9.535,1.054,0.0,0.0,0.0,1.0,0.31726,0.10286,0.0,0.0,-0.0,Distracted
1777067032.43605,0.43563,0,0.00164,-10.121,0.275,0.0,0.0,0.0,1.0,0.32778,0.10745,0.0,0.0,-0.0,Distracted
1777067032.8641865,0.46994,0,0.00143,-10.628,0.713,0.0,0.0,0.0,1.0,0.33675,0.11001,0.0,0.0,-0.0,Distracted
1777067033.118204,0.47685,0,0.00214,-10.688,0.11,0.0,0.0,0.0,1.0,0.34994,0.1145,0.0,0.0,-0.0,Distracted
