timestamp,eye_aspect_ratio,blink_indicator,mouth_open_ratio,head_tilt_angle,face_motion_delta,hand_velocity,hand_acceleration,gesture_activity_score,idle_time_ratio,rolling_mean_ear,rolling_std_ear,rolling_mean_velocity,rolling_std_velocity,motion_entropy,label
1777077252.3620002,0.30122,0,0.05898,3.508,1.31,2.112,1.631,282.0222,0.5769,0.28088,0.05998,34.068,83.966,0.6924,Focused
1777077252.562241,0.28733,0,0.05211,4.076,1.694,8.757,7.35,272.9966,0.5714,0.28171,0.05789,31.998,81.261,0.6576,Focused
1777077252.7588165,0.29476,0,0.06349,3.867,1.239,10.501,2.794,257.1399,0.5333,0.28229,0.05598,30.472,78.714,0.6264,Focused
1777077252.967156,0.2904,0,0.05967,3.572,5.131,0.0,0.0,0.0,0.5333,0.29108,0.0192,30.472,78.714,0.6264,Focused
1777077253.1680844,0.29265,0,0.06994,-0.165,25.459,0.0,0.0,0.0,0.5333,0.28936,0.01837,30.472,78.714,0.6264,Distracted
1777077253.396715,0.26925,0,0.00818,1.527,18.082,0.0,0.0,57.1088,0.5333,0.28713,0.01894,30.472,78.714,0.6264,Distracted
1777077253.6007278,0.2876,0,0.0006,4.689,24.659,4.09,10.015,64.77,0.5,0.28599,0.01871,31.078,78.522,0.6264,Distracted
1777077253.8161526,0.34874,0,0.06342,1.593,25.228,9.15,148.908,49.4511,0.4333,0.28827,0.02276,36.652,81.387,0.7663,Distracted
1777077254.025066,0.06999,1,0.05912,-1.06,1.474,10.33,4.765,55.2108,0.3667,0.27284,0.05231,37.182,81.174,0.7663,Focused
1777077254.228285,0.26443,0,0.05277,-1.288,0.855,7.587,5.187,56.4274,0.3333,0.26895,0.05341,35.549,80.963,0.6264,Focused
1777077254.463744,0.32962,0,0.05083,-1.138,2.427,2.218,3.753,58.7934,0.3667,0.27258,0.05434,32.002,81.1,0.3887,Focused
1777077254.6971214,0.31984,0,0.00772,1.522,4.953,3.618,3.178,61.1795,0.4,0.27718,0.05602,20.999,59.386,0.2911,Focused
1777077254.912885,0.32505,0,0.00293,3.11,2.894,4.043,3.295,62.5882,0.4333,0.27972,0.05691,10.565,27.684,0.1461,Focused
1777077255.128264,0.31853,0,0.05162,3.527,0.843,3.965,0.122,65.3866,0.5,0.28216,0.05768,10.151,27.734,0.1461,Focused
1777077255.3426337,0.31782,0,0.0507,5.036,1.7,11.342,6.893,57.5095,0.5333,0.28386,0.0583,10.316,27.727,0.1461,Focused
1777077255.559907,0.21554,0,0.03865,4.079,16.488,19.34,10.568,46.3958,0.4667,0.28222,0.06002,11.058,27.701,0.2911,Angry
1777077255.7616735,0.0,0,0.0,0.0,0.0,7.628,1.314,45.5913,0.4333,0.27078,0.07856,11.271,27.651,0.2911,Focused
1777077255.9777098,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25142,0.10324,10.664,27.789,0.2911,Focused
1777077256.190116,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.23212,0.12001,10.664,27.789,0.2911,Focused
1777077256.3989007,0.33426,0,0.01007,2.286,0.0,0.0,0.0,0.0,0.5,0.22427,0.12766,10.664,27.789,0.2911,Focused
1777077256.6214433,0.3095,0,0.01762,11.736,0.689,0.0,0.0,0.0,0.5,0.22784,0.12956,10.664,27.789,0.2911,Confused
1777077256.837471,0.29728,0,0.02172,11.525,1.225,12.122,12.122,57.1228,0.5,0.22884,0.13002,10.462,27.825,0.2911,Confused
1777077257.0550475,0.30725,0,0.0068,11.273,0.973,8.458,1.651,57.7528,0.5,0.22636,0.1282,5.397,4.787,1.8867,Confused
1777077257.2388148,0.30801,0,0.0083,11.331,1.587,12.655,8.625,54.8872,0.5333,0.24078,0.12446,5.423,4.891,1.8693,Confused
1777077257.4317598,0.30057,0,0.02871,11.428,0.944,1.673,5.717,54.6146,0.5667,0.24524,0.12499,5.047,4.735,1.8245,Confused
1777077257.6336246,0.30232,0,0.04508,11.354,0.192,3.797,3.707,54.4408,0.5667,0.24488,0.12469,5.15,4.73,1.8245,Confused
1777077257.8448534,0.29771,0,0.05938,11.299,0.347,20.741,12.729,49.5628,0.5333,0.24281,0.1235,5.762,5.496,1.8048,Confused
1777077258.0745509,0.29878,0,0.06695,11.329,0.697,0.0,16.391,0.0,0.5333,0.24158,0.12283,5.929,5.905,1.8666,Confused
1777077258.2730014,0.29478,0,0.10067,10.809,4.228,0.0,0.0,0.0,0.5333,0.24007,0.12202,5.669,6.072,1.773,Confused
1777077258.4845972,0.3002,0,0.10379,11.894,6.328,0.0,0.0,0.0,0.5667,0.23877,0.1213,5.142,6.133,1.5767,Confused
1777077258.7041645,0.30895,0,0.09532,14.235,2.151,0.0,0.0,0.0,0.6333,0.24151,0.12161,4.205,5.598,1.4351,Confused
1777077258.8910956,0.22136,0,0.08279,13.742,18.525,0.0,0.0,0.0,0.7,0.24932,0.11315,3.653,5.574,1.3053,Angry
1777077259.111096,0.24012,0,0.10217,13.032,4.733,0.0,0.0,0.0,0.7,0.26549,0.09166,3.653,5.574,1.3053,Confused
1777077259.297621,0.3002,0,0.09949,9.873,11.942,0.0,0.0,0.0,0.7,0.28555,0.05817,3.653,5.574,1.3053,Distracted
1777077259.4965863,0.3281,0,0.06745,8.575,8.069,0.0,0.0,0.0,0.7,0.29596,0.02398,3.653,5.574,1.3053,Focused
1777077259.742973,0.37441,0,0.07551,8.175,11.542,0.0,0.0,0.0,0.7,0.298,0.0276,3.653,5.574,1.3053,Distracted
1777077259.9761336,0.34735,0,0.02868,8.557,8.479,0.0,0.0,0.0,0.7333,0.30172,0.03087,3.249,5.382,1.173,Focused
1777077260.1708574,0.32775,0,0.03145,8.558,5.09,0.0,0.0,0.0,0.8,0.30338,0.03158,2.74,5.299,0.9784,Focused
1777077260.3884032,0.31354,0,0.12873,7.811,0.691,0.0,0.0,0.0,0.8333,0.30356,0.03162,2.184,4.994,0.7489,Focused
1777077260.5741603,0.13471,1,0.10305,7.389,3.187,0.0,0.0,0.0,0.8667,0.28994,0.06184,1.882,4.925,0.6726,Stressed
1777077260.7702742,0.27032,0,0.05093,7.795,0.193,0.0,0.0,0.0,0.9,0.28528,0.06413,1.505,4.814,0.4349,Focused
1777077260.9896064,0.25904,0,0.04401,8.353,0.903,0.0,0.0,0.0,0.9667,0.28355,0.0642,0.546,2.942,0.1461,Sad
1777077261.1930544,0.27409,0,0.03579,6.251,8.269,0.0,0.0,0.0,1.0,0.27441,0.07658,0.0,0.0,-0.0,Focused
1777077261.3828373,0.32321,0,0.01746,5.647,5.376,0.0,0.0,0.0,1.0,0.27595,0.07722,0.0,0.0,-0.0,Focused
1777077261.6109726,0.16089,1,0.06687,5.179,4.402,0.0,0.0,0.0,1.0,0.272,0.08006,0.0,0.0,-0.0,Stressed
1777077261.8397353,0.31196,0,0.07477,4.293,4.707,0.0,0.0,0.0,1.0,0.27169,0.07992,0.0,0.0,-0.0,Focused
1777077262.0490882,0.27142,0,0.02906,4.087,0.562,0.0,0.0,0.0,1.0,0.27435,0.07932,0.0,0.0,-0.0,Focused
1777077262.2559686,0.27402,0,0.03181,4.897,0.741,0.0,0.0,0.0,1.0,0.27625,0.07888,0.0,0.0,-0.0,Focused
1777077262.488684,0.27696,0,0.074,4.336,3.303,0.0,0.0,0.0,1.0,0.2745,0.0786,0.0,0.0,-0.0,Focused
1777077262.6903343,0.28469,0,0.06424,3.401,1.259,0.0,0.0,0.0,1.0,0.27256,0.07775,0.0,0.0,-0.0,Focused
1777077262.9271903,0.24714,0,0.04524,3.346,3.798,0.0,0.0,0.0,1.0,0.26684,0.07478,0.0,0.0,-0.0,Focused
1777077263.1557002,0.23182,0,0.03673,2.883,7.419,0.0,0.0,0.0,1.0,0.25485,0.07589,0.0,0.0,-0.0,Focused
1777077263.396074,0.11985,1,0.08377,0.98,11.953,0.0,0.0,0.0,1.0,0.24611,0.07709,0.0,0.0,-0.0,Angry
1777077263.599461,0.13803,1,0.00471,-1.048,2.064,0.0,0.0,0.0,1.0,0.23448,0.07925,0.0,0.0,-0.0,Stressed
1777077263.8020287,0.32307,0,0.01933,-5.584,5.272,0.0,0.0,0.0,1.0,0.24398,0.07263,0.0,0.0,-0.0,Focused
1777077264.0007825,0.46315,0,0.08271,-2.347,9.357,0.0,0.0,0.0,1.0,0.25598,0.08416,0.0,0.0,-0.0,Focused
1777077264.2928672,0.43302,0,0.04195,-5.808,0.48,0.0,0.0,0.0,1.0,0.26923,0.10023,0.0,0.0,-0.0,Focused
1777077264.5116768,0.18888,1,0.00081,3.123,19.313,0.0,0.0,0.0,1.0,0.28188,0.10232,0.0,0.0,-0.0,Angry
1777077264.7285166,0.27549,0,0.02043,8.627,32.649,0.0,0.0,0.0,1.0,0.27816,0.10199,0.0,0.0,-0.0,Distracted
1777077264.934154,0.27747,0,0.02059,8.384,1.909,0.0,0.0,0.0,1.0,0.28094,0.09944,0.0,0.0,-0.0,Focused
1777077265.1283722,0.28527,0,0.03668,8.298,0.244,0.0,0.0,0.0,1.0,0.27919,0.09918,0.0,0.0,-0.0,Focused
1777077265.3167632,0.29307,0,0.03542,8.34,0.89,0.0,0.0,0.0,1.0,0.27993,0.0992,0.0,0.0,-0.0,Focused
1777077265.5093963,0.2843,0,0.05943,9.574,5.57,0.0,0.0,0.0,1.0,0.28095,0.09918,0.0,0.0,-0.0,Focused
1777077265.7185497,0.26169,0,0.02066,9.722,26.574,0.0,0.0,0.0,1.0,0.28044,0.09924,0.0,0.0,-0.0,Distracted
1777077265.9325726,0.23731,0,0.0096,-1.094,0.0,0.0,0.0,0.0,1.0,0.26875,0.11125,0.0,0.0,-0.0,Sad
1777077266.1517568,0.26761,0,0.00585,-2.285,0.0,0.0,0.0,0.0,1.0,0.25998,0.12118,0.0,0.0,-0.0,Sad
1777077266.3806646,0.3333,0,0.00413,-1.328,9.65,0.0,0.0,0.0,1.0,0.26904,0.11864,0.0,0.0,-0.0,Focused
1777077266.585053,0.32541,0,0.00251,-2.546,8.961,0.0,0.0,0.0,1.0,0.27692,0.11585,0.0,0.0,-0.0,Focused
1777077266.770654,0.32476,0,0.00481,-3.091,5.743,0.0,0.0,0.0,1.0,0.28872,0.11005,0.0,0.0,-0.0,Focused
1777077266.9681246,0.31113,0,0.00604,-5.369,16.28,0.0,0.0,0.0,1.0,0.29389,0.10707,0.0,0.0,-0.0,Distracted
1777077267.185577,0.30901,0,0.06421,-5.329,10.685,0.0,0.0,0.0,1.0,0.28638,0.10153,0.0,0.0,-0.0,Distracted
1777077267.4348562,0.29272,0,0.07947,-5.912,1.279,0.0,0.0,0.0,1.0,0.27494,0.0885,0.0,0.0,-0.0,Focused
1777077267.647779,0.28968,0,0.00342,-4.788,3.774,82.607,82.607,47.0733,0.9667,0.27086,0.07542,2.754,14.828,0.1461,Distracted
1777077267.829294,0.28235,0,0.00532,-3.914,0.573,2.905,329.239,55.842,0.9333,0.2725,0.07542,13.922,60.92,0.2911,Focused
1777077268.0486472,0.27834,0,0.00206,-4.774,4.234,11.962,6.329,58.73,0.8667,0.27218,0.0754,14.508,60.831,0.2911,Focused
1777077268.2613337,0.26522,0,0.00127,-5.953,6.337,15.16,11.383,58.409,0.8333,0.27141,0.07537,15.14,60.744,0.2911,Focused
1777077268.4761262,0.30422,0,0.00333,-7.722,10.795,33.63,28.224,50.3482,0.7667,0.27201,0.07555,16.441,60.724,0.4349,Distracted
1777077268.6888778,0.33946,0,0.00446,-6.388,4.853,0.0,29.303,0.0,0.7333,0.27439,0.07665,17.418,60.687,0.4349,Focused
1777077268.9040003,0.32993,0,0.00493,-7.289,3.686,0.0,0.0,0.0,0.7333,0.27802,0.07752,17.418,60.687,0.4349,Focused
1777077269.120619,0.35296,0,0.01311,-8.437,0.0,0.0,0.0,0.0,0.7333,0.28188,0.07827,17.418,60.687,0.4349,Focused
1777077269.3554382,0.33189,0,0.00513,-7.462,6.165,0.0,0.0,0.0,0.7333,0.29451,0.05858,17.418,60.687,0.4349,Focused
1777077269.5383513,0.31647,0,0.00231,-6.649,2.069,0.0,0.0,0.0,0.7333,0.29555,0.05868,17.418,60.687,0.4349,Focused
1777077269.7717247,0.33582,0,0.00853,-5.956,3.382,0.0,0.0,0.0,0.7333,0.29657,0.0591,17.418,60.687,0.4349,Focused
1777077269.975395,0.32574,0,0.00204,-5.908,4.863,0.0,0.0,0.0,0.7333,0.29741,0.05941,17.418,60.687,0.4349,Focused
1777077270.2055995,0.31364,0,0.0015,-6.271,0.07,0.0,0.0,0.0,0.7333,0.29787,0.0596,17.418,60.687,0.4349,Focused
1777077270.4277565,0.30896,0,0.00161,-6.047,0.331,0.0,0.0,0.0,0.7333,0.29851,0.05961,17.418,60.687,0.4349,Focused
1777077270.6283574,0.30951,0,0.00198,-6.064,0.409,0.0,0.0,0.0,0.7333,0.29922,0.05966,17.418,60.687,0.4349,Focused
1777077270.8372478,0.31837,0,0.00283,-6.108,1.161,0.0,0.0,0.0,0.7667,0.30088,0.05973,14.664,59.53,0.2911,Focused
1777077271.066556,0.31795,0,0.00498,-6.473,1.536,0.0,0.0,0.0,0.8,0.30302,0.05976,3.496,8.309,0.8875,Focused
1777077271.2508829,0.3173,0,0.00818,-6.672,0.549,0.0,0.0,0.0,0.8667,0.30567,0.05935,2.909,8.184,0.6726,Focused
1777077271.4396799,0.2991,0,0.00175,-6.944,2.262,0.0,0.0,0.0,0.9,0.30795,0.05859,2.278,7.881,0.4349,Focused
1777077271.6729891,0.27768,0,0.00926,-5.598,0.281,0.0,0.0,0.0,0.9667,0.30676,0.05894,0.977,5.26,0.1461,Focused
1777077271.8887777,0.26465,0,0.00207,-6.093,0.55,13.157,13.157,28.9585,0.9667,0.30335,0.05928,0.439,2.362,0.1461,Focused
1777077272.1058874,0.29059,0,0.00216,-5.946,0.824,34.643,18.015,30.4267,0.9,0.30118,0.05913,2.148,7.098,0.4349,Distracted
1777077272.3194478,0.29153,0,0.00407,-5.876,0.366,13.532,4.318,30.2194,0.8333,0.30885,0.0182,3.194,7.843,0.6726,Focused
1777077272.5371308,0.32133,0,0.00045,-5.813,0.558,12.877,3.313,27.0849,0.7667,0.30818,0.01782,4.163,8.286,0.8412,Focused
1777077272.730076,0.31871,0,0.00122,-6.058,0.616,3.007,6.914,29.1472,0.7333,0.30783,0.01741,4.593,8.274,0.9784,Focused
1777077272.9120193,0.32309,0,0.00136,-5.578,0.837,11.334,1.692,22.3509,0.6667,0.30722,0.0167,5.293,8.302,1.1268,Focused
1777077273.115308,0.32554,0,0.00079,-5.233,0.861,0.0,0.0,0.0,0.6667,0.30737,0.01692,5.293,8.302,1.1268,Focused
1777077273.3344336,0.32383,0,0.00099,-5.132,2.122,0.0,0.0,0.0,0.6667,0.3077,0.01713,5.293,8.302,1.1268,Focused
1777077273.534792,0.32703,0,0.00021,-5.902,0.602,0.0,0.0,0.0,0.6667,0.30903,0.01796,5.293,8.302,1.1268,Focused
1777077273.7351878,0.32701,0,0.00116,-6.225,0.354,0.0,0.0,0.0,0.6667,0.31028,0.01861,5.293,8.302,1.1268,Focused
1777077273.9332826,0.31933,0,0.00122,-6.048,0.248,0.0,0.0,0.0,0.6667,0.31059,0.0187,5.293,8.302,1.1268,Focused
1777077274.161499,0.31505,0,0.00112,-5.876,0.016,0.0,0.0,0.0,0.6667,0.31037,0.01862,5.293,8.302,1.1268,Focused
1777077274.3511436,0.32363,0,0.00055,-5.817,0.243,0.0,0.0,0.0,0.6667,0.31079,0.01879,5.293,8.302,1.1268,Focused
1777077274.538385,0.3359,0,0.00173,-6.238,0.903,0.0,0.0,0.0,0.6667,0.31294,0.01969,5.293,8.302,1.1268,Focused
1777077274.7623153,0.33399,0,0.00082,-5.693,0.161,0.0,0.0,0.0,0.6667,0.31673,0.01848,5.293,8.302,1.1268,Focused
1777077274.9859157,0.33,0,0.00126,-5.696,1.026,0.0,0.0,0.0,0.7,0.32086,0.01412,4.854,8.223,1.0678,Focused
1777077275.188882,0.37153,0,0.00562,-5.687,27.598,0.0,0.0,0.0,0.7667,0.32553,0.01477,3.145,5.662,0.9958,Distracted
1777077275.3917797,0.38142,0,0.00866,-4.902,32.587,0.0,0.0,0.0,0.8333,0.33073,0.01588,2.099,4.563,0.8125,Distracted
1777077275.6238208,0.3153,0,0.01815,-5.847,0.597,0.0,0.0,0.0,0.9,0.3313,0.01533,1.13,3.112,0.5313,Focused
1777077275.8539374,0.31397,0,0.00481,-4.337,13.729,0.0,0.0,0.0,0.9333,0.33115,0.01548,0.699,2.625,0.2911,Distracted
1777077276.0406456,0.45747,0,0.00557,-8.938,31.241,0.0,0.0,0.0,1.0,0.33441,0.0288,0.0,0.0,-0.0,Distracted
1777077276.2255852,0.33095,0,0.00049,-5.929,26.105,0.0,0.0,0.0,1.0,0.33686,0.03128,0.0,0.0,-0.0,Distracted
1777077276.4203293,0.31804,0,0.0007,-5.802,19.063,0.0,0.0,0.0,1.0,0.33628,0.03154,0.0,0.0,-0.0,Distracted
1777077276.6256654,0.29629,0,0.00034,-5.899,13.009,0.0,0.0,0.0,1.0,0.33426,0.03287,0.0,0.0,-0.0,Distracted
1777077276.8321571,0.29385,0,6e-05,-5.413,10.213,0.0,0.0,0.0,1.0,0.33199,0.03433,0.0,0.0,-0.0,Distracted
1777077277.0193644,0.30094,0,0.00084,-5.178,5.21,0.0,0.0,0.0,1.0,0.33064,0.03518,0.0,0.0,-0.0,Focused
1777077277.233084,0.30876,0,0.04665,-5.975,0.477,0.0,0.0,0.0,1.0,0.3299,0.03561,0.0,0.0,-0.0,Focused
1777077277.427348,0.29861,0,0.05663,-5.606,2.038,0.0,0.0,0.0,1.0,0.32846,0.03636,0.0,0.0,-0.0,Focused
1777077277.6070306,0.29708,0,0.06314,-5.738,3.278,0.0,0.0,0.0,1.0,0.32565,0.03725,0.0,0.0,-0.0,Focused
1777077277.8282313,0.28696,0,0.06653,-6.331,3.973,0.0,0.0,0.0,1.0,0.32271,0.03799,0.0,0.0,-0.0,Focused
1777077278.0284083,0.28343,0,0.07151,-5.833,3.051,0.0,0.0,0.0,1.0,0.31954,0.03897,0.0,0.0,-0.0,Focused
1777077278.2455313,0.29669,0,0.07206,-5.949,2.77,0.0,0.0,0.0,1.0,0.31518,0.03782,0.0,0.0,-0.0,Focused
1777077278.4583685,0.3042,0,0.06812,-5.729,1.834,0.0,0.0,0.0,1.0,0.31068,0.03487,0.0,0.0,-0.0,Focused
1777077278.6434112,0.31192,0,0.06666,-5.618,2.506,0.0,0.0,0.0,1.0,0.30988,0.03471,0.0,0.0,-0.0,Focused
1777077278.8487637,0.32375,0,0.00706,-4.78,2.1,0.0,0.0,0.0,1.0,0.31048,0.0349,0.0,0.0,-0.0,Focused
1777077279.044171,0.32314,0,0.00039,-4.885,0.581,0.0,0.0,0.0,1.0,0.30727,0.02177,0.0,0.0,-0.0,Focused
1777077279.233662,0.32259,0,0.00128,-5.005,0.165,0.0,0.0,0.0,1.0,0.30429,0.01247,0.0,0.0,-0.0,Focused
1777077279.4202914,0.32318,0,0.00098,-4.874,0.456,0.0,0.0,0.0,1.0,0.30466,0.01294,0.0,0.0,-0.0,Focused
1777077279.6358354,0.31992,0,0.0009,-4.819,1.067,0.0,0.0,0.0,1.0,0.30616,0.01346,0.0,0.0,-0.0,Focused
1777077279.9050066,0.32165,0,0.00139,-4.749,0.598,0.0,0.0,0.0,1.0,0.30795,0.01357,0.0,0.0,-0.0,Focused
1777077280.1276126,0.33305,0,0.00364,-4.715,2.567,0.0,0.0,0.0,1.0,0.30984,0.01426,0.0,0.0,-0.0,Focused
1777077280.3302913,0.33147,0,0.00291,-4.843,0.3,0.0,0.0,0.0,1.0,0.31171,0.01525,0.0,0.0,-0.0,Focused
1777077280.5306375,0.32925,0,0.00294,-4.798,0.355,0.0,0.0,0.0,1.0,0.31371,0.01551,0.0,0.0,-0.0,Focused
1777077280.7290452,0.32859,0,0.00298,-5.368,1.193,0.0,0.0,0.0,1.0,0.31605,0.01503,0.0,0.0,-0.0,Focused
1777077280.9236956,0.31673,0,0.00303,-5.042,2.402,0.0,0.0,0.0,1.0,0.31793,0.01369,0.0,0.0,-0.0,Focused
1777077281.158458,0.32688,0,0.00318,-5.138,2.619,0.0,0.0,0.0,1.0,0.3207,0.0107,0.0,0.0,-0.0,Focused
1777077281.3626614,0.32722,0,0.00136,-5.127,5.284,0.0,0.0,0.0,1.0,0.32287,0.00789,0.0,0.0,-0.0,Focused
1777077281.56537,0.35545,0,0.00243,-5.421,13.325,0.0,0.0,0.0,1.0,0.32658,0.01004,0.0,0.0,-0.0,Distracted
1777077281.7632358,0.3757,0,0.00174,-6.32,37.953,0.0,0.0,0.0,1.0,0.3304,0.01345,0.0,0.0,-0.0,Distracted
1777077281.9653928,0.34367,0,0.00052,-2.589,0.0,0.0,0.0,0.0,1.0,0.32011,0.06098,0.0,0.0,-0.0,Focused
1777077282.1518674,0.27647,0,0.00686,-5.396,37.791,0.0,0.0,0.0,1.0,0.31893,0.06153,0.0,0.0,-0.0,Distracted
1777077282.337615,0.10399,1,0.00072,-9.837,13.762,0.0,0.0,0.0,1.0,0.30965,0.07311,0.0,0.0,-0.0,Angry
1777077282.5444813,0.26687,0,0.03422,-6.352,20.627,0.0,0.0,0.0,1.0,0.30477,0.07458,0.0,0.0,-0.0,Distracted
1777077282.750792,0.26086,0,0.04172,-7.909,13.145,0.0,0.0,0.0,1.0,0.30117,0.07501,0.0,0.0,-0.0,Distracted
1777077282.9690945,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.28896,0.09217,0.0,0.0,-0.0,Focused
1777077283.15664,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26711,0.11611,0.0,0.0,-0.0,Focused
1777077283.3573787,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24492,0.13213,0.0,0.0,-0.0,Focused
1777077283.5806758,0.33456,0,0.01275,8.01,18.978,0.0,0.0,0.0,1.0,0.2466,0.13345,0.0,0.0,-0.0,Distracted
1777077283.7888787,0.22619,0,0.04374,11.678,2.544,0.0,0.0,0.0,1.0,0.24289,0.13243,0.0,0.0,-0.0,Stressed
1777077283.9999418,0.23543,0,0.00879,9.926,9.605,0.0,0.0,0.0,1.0,0.23664,0.13081,0.0,0.0,-0.0,Angry
