timestamp,eye_aspect_ratio,blink_indicator,mouth_open_ratio,head_tilt_angle,face_motion_delta,hand_velocity,hand_acceleration,gesture_activity_score,idle_time_ratio,rolling_mean_ear,rolling_std_ear,rolling_mean_velocity,rolling_std_velocity,motion_entropy,label
1777008936.2976885,0.28594,0,0.00036,4.095,0.0,0.0,0.0,0.0,1.0,0.14297,0.14297,0.0,0.0,-0.0,Focused
1777008936.4713185,0.32128,0,0.00794,4.989,8.335,0.0,0.0,0.0,1.0,0.22682,0.13156,0.0,0.0,-0.0,Focused
1777008936.6433487,0.32945,0,0.00809,6.074,2.506,0.0,0.0,0.0,1.0,0.26177,0.11825,0.0,0.0,-0.0,Focused
1777008936.822723,0.32648,0,0.00665,5.726,14.176,0.0,0.0,0.0,1.0,0.27615,0.10545,0.0,0.0,-0.0,Distracted
1777008937.008335,0.32195,0,0.00578,6.313,21.347,0.0,0.0,0.0,1.0,0.28698,0.09685,0.0,0.0,-0.0,Distracted
1777008937.163823,0.34218,0,0.00428,6.746,3.859,0.0,0.0,0.0,1.0,0.29622,0.09079,0.0,0.0,-0.0,Focused
1777008937.3229234,0.36922,0,0.00456,7.141,3.411,0.0,0.0,0.0,1.0,0.305,0.08687,0.0,0.0,-0.0,Focused
1777008937.4856436,0.38227,0,0.00662,7.596,0.542,0.0,0.0,0.0,1.0,0.31485,0.08534,0.0,0.0,-0.0,Focused
1777008937.669729,0.34788,0,0.00543,7.99,2.979,0.0,0.0,0.0,1.0,0.32057,0.0823,0.0,0.0,-0.0,Focused
1777008937.8559206,0.31252,0,0.01097,7.945,0.315,0.0,0.0,0.0,1.0,0.31993,0.07811,0.0,0.0,-0.0,Focused
1777008938.0383365,0.31535,0,0.00549,8.028,0.313,0.0,0.0,0.0,1.0,0.31939,0.07449,0.0,0.0,-0.0,Focused
1777008938.2222512,0.33734,0,0.00455,8.427,8.108,0.0,0.0,0.0,1.0,0.32036,0.07142,0.0,0.0,-0.0,Focused
1777008938.3929913,0.37076,0,0.00109,8.426,6.826,0.0,0.0,0.0,1.0,0.32285,0.06934,0.0,0.0,-0.0,Focused
1777008938.567861,0.32073,0,0.01694,8.745,8.935,0.0,0.0,0.0,1.0,0.32302,0.06683,0.0,0.0,-0.0,Focused
1777008938.7316241,0.31606,0,0.01082,6.952,38.303,0.0,0.0,0.0,1.0,0.32315,0.0646,0.0,0.0,-0.0,Distracted
1777008938.8866153,0.33706,0,0.00643,8.891,10.23,0.0,0.0,0.0,1.0,0.33588,0.0222,0.0,0.0,-0.0,Distracted
1777008939.07056,0.3628,0,0.00722,9.955,18.978,0.0,0.0,0.0,1.0,0.33858,0.02146,0.0,0.0,-0.0,Distracted
1777008939.2442446,0.34281,0,0.00365,11.647,7.119,0.0,0.0,0.0,1.0,0.33925,0.02138,0.0,0.0,-0.0,Confused
1777008939.4280024,0.35432,0,0.00379,11.802,13.905,0.0,0.0,0.0,1.0,0.34173,0.021,0.0,0.0,-0.0,Distracted
1777008939.594119,0.27771,0,0.00183,13.731,16.415,0.0,0.0,0.0,1.0,0.33937,0.02424,0.0,0.0,-0.0,Distracted
1777008939.7794907,0.28964,0,0.00253,13.062,45.014,0.0,0.0,0.0,1.0,0.33551,0.02783,0.0,0.0,-0.0,Distracted
1777008939.9527574,0.30185,0,0.00539,11.311,9.905,0.0,0.0,0.0,1.0,0.33163,0.02837,0.0,0.0,-0.0,Confused
1777008940.1371472,0.29923,0,0.00771,11.204,1.508,0.0,0.0,0.0,1.0,0.32611,0.02561,0.0,0.0,-0.0,Confused
1777008940.3217206,0.26377,0,0.00536,7.433,47.58,0.0,0.0,0.0,1.0,0.31932,0.02705,0.0,0.0,-0.0,Distracted
1777008940.4919724,0.36589,0,0.00036,5.322,23.773,0.0,0.0,0.0,1.0,0.32025,0.0288,0.0,0.0,-0.0,Distracted
1777008940.6749868,0.36444,0,0.00257,4.863,8.744,0.0,0.0,0.0,1.0,0.32394,0.03123,0.0,0.0,-0.0,Focused
1777008940.8592246,0.31865,0,0.00958,4.55,2.495,0.0,0.0,0.0,1.0,0.3237,0.03123,0.0,0.0,-0.0,Focused
1777008941.0424843,0.30733,0,0.00354,4.301,7.388,0.0,0.0,173.994,1.0,0.32104,0.03,0.0,0.0,-0.0,Focused
1777008941.229628,0.29765,0,0.01283,5.518,4.679,8.721,6.277,171.7854,0.9333,0.31938,0.03039,0.791,3.067,0.2911,Focused
1777008941.403332,0.28398,0,0.00745,7.294,10.659,20.828,3.663,171.6632,0.8667,0.31665,0.0315,2.301,6.26,0.5775,Distracted
1777008941.5849783,0.30749,0,0.00582,7.308,19.066,68.054,44.14,203.2151,0.8,0.31367,0.03217,5.367,13.752,0.7489,Distracted
1777008941.7598355,0.31282,0,0.00488,7.799,4.011,10.575,15.844,212.7037,0.7333,0.31098,0.03042,6.6,14.19,0.9034,Focused
1777008941.9440744,0.29987,0,0.00466,6.755,12.656,12.165,0.496,220.0356,0.6667,0.30819,0.02938,7.428,14.143,1.0344,Distracted
1777008942.1122997,0.29447,0,0.005,5.553,15.547,56.888,20.512,219.7788,0.6,0.30387,0.02659,11.904,20.52,1.2889,Distracted
1777008942.2983387,0.29226,0,0.00457,4.053,6.943,33.822,32.382,202.7022,0.5333,0.30388,0.02622,15.238,22.689,1.4982,Distracted
1777008942.4837317,0.28226,0,0.0065,3.239,0.762,9.921,6.96,210.7767,0.4667,0.3038,0.02625,16.131,22.351,1.609,Focused
1777008942.6707885,0.27979,0,0.00336,2.447,3.379,23.294,0.308,206.7439,0.4,0.30273,0.02674,17.695,21.985,1.6882,Distracted
1777008942.8546362,0.29317,0,0.00313,2.714,0.182,3.474,6.024,202.895,0.3667,0.30215,0.02686,18.127,21.708,1.7073,Focused
1777008943.0383983,0.29333,0,0.00271,2.643,0.386,4.931,2.729,201.289,0.3667,0.30407,0.02507,18.365,21.53,1.7073,Focused
1777008943.210108,0.30796,0,0.00291,2.989,1.811,3.122,0.136,202.0761,0.3667,0.30269,0.02221,18.568,21.369,1.7073,Focused
1777008943.3989987,0.30224,0,0.00296,3.377,4.026,2.648,1.911,199.3432,0.3667,0.29842,0.01338,18.681,21.277,1.7073,Focused
1777008943.5829692,0.2984,0,0.00286,3.384,3.419,2.746,5.738,202.1621,0.3333,0.29653,0.01068,19.056,21.005,1.7185,Focused
1777008943.751584,0.29241,0,0.00418,3.324,0.766,2.078,1.873,199.4196,0.3333,0.29519,0.00967,19.257,20.837,1.7382,Focused
1777008943.9362705,0.25012,0,0.00388,3.323,1.106,2.013,0.372,195.7225,0.4,0.29158,0.01549,18.613,21.187,1.708,Sad
1777008944.1236584,0.31002,0,0.00706,3.589,1.163,3.058,0.714,199.628,0.4667,0.29178,0.0165,17.282,21.51,1.609,Focused
