timestamp,eye_aspect_ratio,blink_indicator,mouth_open_ratio,head_tilt_angle,face_motion_delta,hand_velocity,hand_acceleration,gesture_activity_score,idle_time_ratio,rolling_mean_ear,rolling_std_ear,rolling_mean_velocity,rolling_std_velocity,motion_entropy,label
1777006476.013675,0.0,0,0.0,0.0,0.0,1.138,0.324,125.1429,0.7,0.0,0.0,4.403,5.097,1.4383,Focused
1777006476.1856155,0.0,0,0.0,0.0,0.0,1.178,0.824,123.6623,0.7,0.0,0.0,4.43,5.073,1.3619,Focused
1777006476.3561916,0.0,0,0.0,0.0,0.0,0.893,0.384,123.2457,0.7,0.0,0.0,4.323,5.125,1.3252,Focused
1777006476.53817,0.0,0,0.0,0.0,0.0,0.247,0.697,122.9202,0.7,0.0,0.0,4.236,5.164,1.3336,Focused
1777006476.709078,0.0,0,0.0,0.0,0.0,0.642,0.016,122.1505,0.7667,0.0,0.0,3.922,5.229,1.2129,Focused
1777006476.864067,0.0,0,0.0,0.0,0.0,0.477,0.852,121.7062,0.8,0.0,0.0,3.427,4.928,1.0678,Focused
1777006477.0477967,0.0,0,0.0,0.0,0.0,0.534,0.322,122.5825,0.8333,0.0,0.0,2.931,4.664,0.8587,Focused
1777006477.2057734,0.0,0,0.0,0.0,0.0,0.466,0.393,123.041,0.9,0.0,0.0,1.964,2.471,1.1667,Focused
1777006477.3723018,0.0,0,0.0,0.0,0.0,0.223,0.175,123.012,0.9333,0.0,0.0,1.551,1.978,0.9819,Focused
1777006477.5293193,0.0,0,0.0,0.0,0.0,1.508,0.815,121.4723,0.9333,0.0,0.0,1.522,1.938,1.0078,Focused
1777006477.713915,0.0,0,0.0,0.0,0.0,1.768,0.321,122.4116,0.9333,0.0,0.0,1.56,1.934,1.0433,Focused
1777006477.8686197,0.0,0,0.0,0.0,0.0,2.361,2.637,126.8683,0.9667,0.0,0.0,1.542,1.827,1.1087,Focused
1777006478.024399,0.0,0,0.0,0.0,0.0,3.663,1.671,130.9614,0.9667,0.0,0.0,1.619,1.864,1.2171,Focused
1777006478.1945198,0.0,0,0.0,0.0,0.0,1.073,0.213,130.1388,1.0,0.0,0.0,1.324,1.001,1.6779,Focused
1777006478.3813627,0.0,0,0.0,0.0,0.0,3.28,1.759,133.6138,1.0,0.0,0.0,1.411,1.052,1.7825,Focused
1777006478.5664275,0.0,0,0.0,0.0,0.0,0.378,2.177,135.1962,1.0,0.0,0.0,1.422,1.088,1.8056,Focused
1777006478.7375112,0.0,0,0.0,0.0,0.0,9.816,6.839,128.7369,0.9667,0.0,0.0,1.743,1.87,1.3621,Focused
1777006478.9195995,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667,0.0,0.0,1.671,1.914,1.3941,Focused
1777006479.093169,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667,0.0,0.0,1.631,1.94,1.3941,Focused
1777006479.2607884,0.0,0,0.0,0.0,0.0,7.419,7.419,83.9611,0.9333,0.0,0.0,1.836,2.204,1.5166,Focused
1777006479.4295924,0.0,0,0.0,0.0,0.0,8.968,6.202,90.1797,0.9,0.0,0.0,2.167,2.531,1.5972,Focused
1777006479.5999417,0.0,0,0.0,0.0,0.0,4.127,0.863,91.665,0.9,0.0,0.0,2.424,2.566,1.7832,Focused
1777006479.767089,0.0,0,0.0,0.0,0.0,2.062,1.799,91.9974,0.9,0.0,0.0,2.578,2.535,1.8382,Focused
1777006479.95269,0.0,0,0.0,0.0,0.0,0.544,0.5,92.7161,0.9,0.0,0.0,2.61,2.509,1.8527,Focused
1777006480.1075656,0.0,0,0.0,0.0,0.0,0.043,2.397,94.3658,0.9,0.0,0.0,2.565,2.544,1.8382,Focused
1777006480.2925396,0.0,0,0.0,0.0,0.0,0.64,0.573,94.4994,0.9,0.0,0.0,2.52,2.568,1.8132,Focused
1777006480.4623642,0.0,0,0.0,0.0,0.0,1.681,0.931,93.5315,0.9,0.0,0.0,2.355,2.547,1.7544,Focused
1777006480.6162314,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,2.167,2.6,1.6806,Focused
1777006480.76949,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,2.102,2.641,1.6439,Focused
1777006480.927283,0.0,0,0.0,0.0,0.0,21.092,21.092,119.1067,0.8667,0.0,0.0,2.646,4.335,1.1318,Focused
1777006481.0951953,0.0,0,0.0,0.0,0.0,3.153,16.204,124.2557,0.8333,0.0,0.0,3.298,5.245,1.2162,Focused
1777006481.2674549,0.0,0,0.0,0.0,0.0,3.802,10.102,127.0428,0.8333,0.0,0.0,3.462,5.461,1.2624,Focused
1777006481.4499345,0.0,0,0.0,0.0,0.0,1.474,9.591,127.8656,0.8,0.0,0.0,3.88,5.559,1.3911,Focused
1777006481.6366374,0.0,0,0.0,0.0,0.0,1.449,4.711,127.6229,0.7667,0.0,0.0,4.133,5.496,1.4717,Focused
1777006481.8206925,0.0,0,0.0,0.0,0.0,1.604,0.802,131.3625,0.8,0.0,0.0,3.966,5.462,1.3449,Focused
1777006481.9766169,0.0,0,0.0,0.0,0.0,2.398,0.687,122.6818,0.8333,0.0,0.0,3.758,5.387,1.2492,Focused
1777006482.1604326,0.0,0,0.0,0.0,0.0,1.866,0.845,120.8802,0.8333,0.0,0.0,3.607,5.394,1.1667,Focused
1777006482.3138962,0.0,0,0.0,0.0,0.0,2.519,0.675,124.9397,0.8333,0.0,0.0,3.555,5.399,1.1667,Focused
1777006482.5106008,0.0,0,0.0,0.0,0.0,1.74,0.501,125.9614,0.8333,0.0,0.0,3.601,5.378,1.1667,Focused
1777006482.66659,0.0,0,0.0,0.0,0.0,0.647,0.25,126.0312,0.8333,0.0,0.0,3.553,5.394,1.1318,Focused
1777006482.8340254,0.0,0,0.0,0.0,0.0,0.704,0.773,126.0764,0.8333,0.0,0.0,3.564,5.389,1.1318,Focused
1777006482.9901085,0.0,0,0.0,0.0,0.0,2.068,1.476,126.0791,0.8333,0.0,0.0,3.571,5.388,1.1318,Focused
1777006483.1754868,0.0,0,0.0,0.0,0.0,1.321,0.013,125.8624,0.8333,0.0,0.0,3.66,5.339,1.1318,Focused
1777006483.3450348,0.0,0,0.0,0.0,0.0,1.089,0.64,126.521,0.8333,0.0,0.0,3.711,5.308,1.1318,Focused
1777006483.501669,0.0,0,0.0,0.0,0.0,0.807,0.262,126.3212,0.8667,0.0,0.0,3.053,4.222,1.0457,Focused
1777006483.6553383,0.0,0,0.0,0.0,0.0,2.022,1.7,126.2985,0.9,0.0,0.0,2.381,2.966,1.195,Focused
1777006483.8228798,0.0,0,0.0,0.0,0.0,1.414,0.523,126.1744,0.9333,0.0,0.0,1.903,2.028,1.1859,Focused
1777006483.9763687,0.0,0,0.0,0.0,0.0,0.724,0.003,126.0132,0.9667,0.0,0.0,1.533,1.124,1.5215,Focused
1777006484.1599393,0.0,0,0.0,0.0,0.0,0.781,0.331,126.4779,1.0,0.0,0.0,1.342,0.733,2.1244,Focused
1777006484.31549,0.0,0,0.0,0.0,0.0,1.276,0.734,125.9488,1.0,0.0,0.0,1.323,0.74,2.0928,Focused
1777006484.4979436,0.0,0,0.0,0.0,0.0,1.278,0.871,126.4243,1.0,0.0,0.0,1.196,0.646,2.0291,Focused
1777006484.6696017,0.0,0,0.0,0.0,0.0,2.37,1.692,127.7099,1.0,0.0,0.0,1.145,0.615,2.0088,Focused
1777006484.8499303,0.0,0,0.0,0.0,0.0,0.125,0.538,127.7289,1.0,0.0,0.0,1.026,0.572,2.0443,Focused
1777006485.0059254,0.0,0,0.0,0.0,0.0,0.694,0.295,127.0129,1.0,0.0,0.0,0.983,0.557,1.9571,Focused
1777006485.162663,0.0,0,0.0,0.0,0.0,0.849,0.67,127.2161,1.0,0.0,0.0,0.982,0.563,2.0178,Focused
1777006485.3451579,0.0,0,0.0,0.0,0.0,0.315,0.05,127.0562,1.0,0.0,0.0,0.929,0.579,1.9599,Focused
1777006485.5053737,0.0,0,0.0,0.0,0.0,0.1,0.473,126.4795,1.0,0.0,0.0,0.863,0.558,1.9542,Focused
1777006485.6886184,0.0,0,0.0,0.0,0.0,0.739,0.163,126.6754,1.0,0.0,0.0,0.818,0.546,1.9164,Focused
1777006485.8596895,0.0,0,0.0,0.0,0.0,0.576,0.228,126.8486,1.0,0.0,0.0,0.813,0.541,1.8495,Focused
1777006486.045217,0.0,0,0.0,0.0,0.0,0.698,0.129,127.4309,1.0,0.0,0.0,0.81,0.541,1.7765,Focused
1777006486.2278917,0.0,0,0.0,0.0,0.0,16.011,6.952,126.0886,0.9333,0.0,0.0,2.031,4.775,0.2911,Focused
1777006486.4107184,0.0,0,0.0,0.0,0.0,17.147,2.708,121.7823,0.8667,0.0,0.0,3.153,6.304,0.5775,Focused
1777006486.596782,0.0,0,0.0,0.0,0.0,4.1,0.21,120.2005,0.8667,0.0,0.0,3.371,6.273,0.8125,Focused
1777006486.7670147,0.0,0,0.0,0.0,0.0,1.161,0.277,119.9927,0.8667,0.0,0.0,3.376,6.271,0.8125,Focused
1777006486.9352908,0.0,0,0.0,0.0,0.0,42.673,40.037,78.1274,0.8333,0.0,0.0,4.826,9.397,0.6726,Distracted
1777006487.0916805,0.0,0,0.0,0.0,0.0,39.289,19.92,131.7818,0.7667,0.0,0.0,6.725,11.413,0.8412,Distracted
1777006487.244905,0.0,0,0.0,0.0,0.0,12.56,1.668,131.6968,0.7,0.0,0.0,7.516,11.437,1.0678,Focused
1777006487.4179666,0.0,0,0.0,0.0,0.0,5.201,3.34,132.8065,0.6667,0.0,0.0,7.725,11.341,1.2018,Focused
1777006487.5986102,0.0,0,0.0,0.0,0.0,2.628,1.431,134.4143,0.6667,0.0,0.0,7.797,11.302,1.2018,Focused
1777006487.7710993,0.0,0,0.0,0.0,0.0,0.294,1.021,135.0055,0.6667,0.0,0.0,7.816,11.29,1.2018,Focused
1777006487.9389613,0.0,0,0.0,0.0,0.0,0.826,0.052,134.2728,0.6667,0.0,0.0,7.853,11.266,1.2018,Focused
1777006488.1086476,0.0,0,0.0,0.0,0.0,0.685,0.465,135.6739,0.6667,0.0,0.0,7.892,11.241,1.2018,Focused
1777006488.2939909,0.0,0,0.0,0.0,0.0,3.958,2.419,133.4544,0.6667,0.0,0.0,8.031,11.168,1.2018,Focused
1777006488.4801302,0.0,0,0.0,0.0,0.0,0.682,0.172,134.2466,0.6667,0.0,0.0,8.025,11.172,1.2018,Focused
1777006488.6344612,0.0,0,0.0,0.0,0.0,1.262,0.318,134.3632,0.6667,0.0,0.0,8.056,11.152,1.2018,Focused
1777006488.8074021,0.0,0,0.0,0.0,0.0,0.458,0.038,134.7736,0.7333,0.0,0.0,6.789,10.82,0.9958,Focused
1777006488.9888155,0.0,0,0.0,0.0,0.0,1.502,0.767,133.6958,0.8,0.0,0.0,5.63,10.422,0.8125,Focused
1777006489.1768572,0.0,0,0.0,0.0,0.0,0.966,1.31,133.1377,0.8,0.0,0.0,5.472,10.465,0.8125,Focused
1777006489.3629515,0.0,0,0.0,0.0,0.0,1.14,0.705,133.4519,0.8,0.0,0.0,5.456,10.472,0.8125,Focused
1777006489.517617,0.0,0,0.0,0.0,0.0,1.072,0.011,133.9949,0.8333,0.0,0.0,4.018,7.901,0.6726,Focused
1777006489.6902573,0.0,0,0.0,0.0,0.0,1.019,0.136,134.1101,0.9,0.0,0.0,2.135,3.184,0.8875,Focused
1777006489.8594759,0.0,0,0.0,0.0,0.0,1.545,0.468,133.7449,0.9667,0.0,0.0,1.361,1.026,1.5755,Focused
1777006490.0269234,0.0,0,0.0,0.0,0.0,2.56,2.184,134.0931,1.0,0.0,0.0,1.223,0.784,1.7777,Focused
1777006490.1974733,0.0,0,0.0,0.0,0.0,0.65,0.078,133.5903,1.0,0.0,0.0,1.142,0.749,1.7241,Focused
1777006490.366843,0.0,0,0.0,0.0,0.0,2.629,1.858,132.8054,1.0,0.0,0.0,1.201,0.782,1.742,Focused
1777006490.5507398,0.0,0,0.0,0.0,0.0,1.384,1.127,133.0317,1.0,0.0,0.0,1.199,0.796,1.8032,Focused
1777006490.7399962,0.0,0,0.0,0.0,0.0,0.585,0.255,133.1065,1.0,0.0,0.0,1.169,0.813,1.8032,Focused
1777006490.9085886,0.0,0,0.0,0.0,0.0,0.614,0.902,133.8115,1.0,0.0,0.0,1.056,0.632,2.0236,Focused
1777006491.0785222,0.0,0,0.0,0.0,0.0,0.37,0.589,133.1478,1.0,0.0,0.0,1.061,0.633,2.0358,Focused
1777006491.2499979,0.0,0,0.0,0.0,0.0,0.886,3.898,133.1019,1.0,0.0,0.0,1.176,0.921,1.5234,Focused
1777006491.432606,0.0,0,0.0,0.0,0.0,1.905,1.89,134.4067,1.0,0.0,0.0,1.335,1.018,1.6902,Focused
1777006491.6003313,0.0,0,0.0,0.0,0.0,2.82,1.189,133.3687,1.0,0.0,0.0,1.488,1.146,1.8132,Focused
1777006491.7726765,0.0,0,0.0,0.0,0.0,0.403,0.64,133.1403,1.0,0.0,0.0,1.428,1.151,1.7086,Focused
1777006491.9563205,0.0,0,0.0,0.0,0.0,1.0,0.484,133.027,1.0,0.0,0.0,1.426,1.15,1.7086,Focused
1777006492.1426477,0.0,0,0.0,0.0,0.0,1.184,0.171,133.4943,1.0,0.0,0.0,1.427,1.15,1.742,Focused
1777006492.3285856,0.0,0,0.0,0.0,0.0,34.525,33.42,133.9971,0.9667,0.0,0.0,2.543,6.049,0.4677,Distracted
1777006492.4984782,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667,0.0,0.0,2.424,6.08,0.4677,Focused
1777006492.6860976,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667,0.0,0.0,2.326,6.1,0.4677,Focused
1777006492.872523,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667,0.0,0.0,2.28,6.114,0.4677,Focused
1777006493.0552256,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667,0.0,0.0,2.167,6.135,0.4677,Focused
1777006493.2114937,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667,0.0,0.0,2.112,6.149,0.4677,Focused
1777006493.3840983,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667,0.0,0.0,2.082,6.158,0.4677,Focused
1777006493.5693913,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667,0.0,0.0,2.011,6.174,0.4677,Focused
1777006493.723647,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667,0.0,0.0,1.966,6.186,0.4677,Focused
1777006493.8971534,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667,0.0,0.0,1.777,6.179,0.3887,Focused
1777006494.0637276,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667,0.0,0.0,1.587,6.182,0.2911,Focused
1777006494.2211132,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667,0.0,0.0,1.36,6.172,0.1461,Focused
1777006494.3913622,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667,0.0,0.0,1.311,6.179,0.1461,Focused
1777006494.5760849,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667,0.0,0.0,1.261,6.186,0.1461,Focused
1777006494.7462595,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667,0.0,0.0,1.188,6.194,0.1461,Focused
1777006494.9161186,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006495.0854828,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006495.2539763,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006495.4387865,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006495.5940554,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006495.7643964,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006495.935484,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006496.1197078,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006496.305383,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006496.4627974,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006496.6448855,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006496.8302076,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006497.0000849,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006497.170251,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006497.3246348,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006497.4971864,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006497.6654396,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006497.837642,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006498.021584,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006498.2047791,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006498.3925142,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006498.5578456,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006498.7304664,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006498.8970132,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006499.0536432,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006499.2221537,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006499.390337,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006499.5627306,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006499.7463076,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006499.932987,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,Focused
1777006500.1186304,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01186,0.06384,0.0,0.0,-0.0,Focused
1777006500.3032699,0.31844,0,0.00276,9.761,46.693,0.0,0.0,0.0,1.0,0.03585,0.10808,0.0,0.0,-0.0,Distracted
1777006500.4708526,0.33591,0,0.0067,7.668,19.412,0.0,0.0,0.0,1.0,0.05876,0.13187,0.0,0.0,-0.0,Distracted
1777006500.6549957,0.32465,0,0.00827,8.34,7.236,0.0,0.0,0.0,1.0,0.07993,0.14554,0.0,0.0,-0.0,Focused
1777006500.8414688,0.32176,0,0.00753,7.017,12.513,0.0,0.0,0.0,1.0,0.1011,0.15515,0.0,0.0,-0.0,Distracted
1777006501.0248682,0.32975,0,0.00661,4.852,2.738,0.0,0.0,0.0,1.0,0.12305,0.16241,0.0,0.0,-0.0,Focused
1777006501.193161,0.34375,0,0.00516,6.271,14.597,0.0,0.0,0.0,1.0,0.1453,0.16685,0.0,0.0,-0.0,Distracted
1777006501.3649879,0.3746,0,0.00571,6.221,6.878,0.0,0.0,0.0,1.0,0.17006,0.17097,0.0,0.0,-0.0,Focused
1777006501.531994,0.38096,0,0.00576,6.021,1.836,0.0,0.0,0.0,1.0,0.1953,0.17194,0.0,0.0,-0.0,Focused
1777006501.7160676,0.38544,0,0.00552,5.643,1.272,0.0,0.0,0.0,1.0,0.22093,0.16956,0.0,0.0,-0.0,Focused
1777006501.8811786,0.39771,0,0.00716,5.051,1.004,0.0,0.0,0.0,1.0,0.24726,0.16377,0.0,0.0,-0.0,Focused
1777006502.0536659,0.36462,0,0.00653,5.334,10.886,0.0,0.0,0.0,1.0,0.27282,0.15282,0.0,0.0,-0.0,Distracted
1777006502.2262487,0.33354,0,0.00803,5.894,1.53,0.0,0.0,0.0,1.0,0.29538,0.13479,0.0,0.0,-0.0,Focused
1777006502.394307,0.33831,0,0.01317,5.748,4.237,0.0,0.0,0.0,1.0,0.31805,0.10942,0.0,0.0,-0.0,Focused
1777006502.5969949,0.34801,0,0.00929,5.478,1.113,0.0,0.0,0.0,1.0,0.34115,0.06891,0.0,0.0,-0.0,Focused
1777006502.7802706,0.35716,0,0.00651,5.932,4.942,0.0,0.0,0.0,1.0,0.35351,0.02729,0.0,0.0,-0.0,Focused
1777006502.9636278,0.39085,0,0.0058,5.672,4.836,550.58,550.58,149.4581,0.9667,0.35481,0.02606,18.353,98.832,0.1461,Distracted
1777006503.1207128,0.37644,0,0.01011,5.879,6.506,10.285,501.48,136.0687,0.9,0.358,0.0276,35.754,132.514,0.2449,Focused
1777006503.3046541,0.39166,0,0.01005,5.179,0.999,2.68,0.007,135.9737,0.9,0.36313,0.0267,35.933,132.467,0.2449,Focused
1777006503.4901264,0.41051,0,0.01026,3.901,1.284,2.904,2.014,136.0558,0.9,0.36882,0.02549,36.059,132.434,0.2449,Focused
1777006503.6642573,0.41886,0,0.00755,3.737,0.344,2.425,0.517,134.8114,0.9,0.37473,0.0259,36.204,132.396,0.2449,Focused
1777006503.8285115,0.42448,0,0.00702,3.589,0.693,0.67,0.144,133.9675,0.9,0.3805,0.02565,36.253,132.382,0.2449,Focused
1777006504.012683,0.42648,0,0.0081,3.224,2.22,0.963,0.285,134.416,0.9,0.38418,0.02794,36.308,132.368,0.2449,Focused
1777006504.2015214,0.33724,0,0.0029,1.232,4.658,8.755,8.026,126.9776,0.8667,0.38438,0.03016,36.624,132.29,0.2449,Focused
1777006504.3690605,0.17374,1,0.05379,0.506,36.232,0.0,0.0,0.0,0.8667,0.36676,0.07378,36.624,132.29,0.2449,Stressed
1777006504.5524821,0.35719,0,0.08204,-1.922,26.531,0.0,0.0,0.0,0.8667,0.35952,0.07813,36.624,132.29,0.2449,Distracted
1777006504.7376385,0.14898,1,0.03525,-1.699,4.94,0.0,0.0,0.0,0.8667,0.34756,0.08782,36.624,132.29,0.2449,Stressed
1777006504.9236403,0.38029,0,0.04835,-1.821,34.571,0.0,0.0,44.7982,0.8667,0.34501,0.09097,36.624,132.29,0.2449,Distracted
1777006505.0915077,0.39059,0,0.05726,-1.726,4.112,0.0,0.0,0.0,0.8667,0.34852,0.09172,36.624,132.29,0.2449,Focused
1777006505.2477968,0.08372,1,0.03228,-3.587,1.418,0.0,0.0,0.0,0.8667,0.33823,0.10354,36.624,132.29,0.2449,Stressed
1777006505.4322345,0.23499,0,0.05635,-6.1,19.183,0.0,0.0,0.0,0.8667,0.32472,0.11387,36.624,132.29,0.2449,Distracted
1777006505.6148388,0.32962,0,0.12392,-6.019,7.392,0.0,0.0,0.0,0.9,0.32019,0.11301,18.271,91.671,0.1461,Focused
1777006505.7870572,0.24114,0,0.07618,-6.857,5.405,0.0,0.0,0.0,0.9667,0.31313,0.11216,0.87,1.733,0.9322,Focused
1777006505.9717655,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667,0.28683,0.1341,0.691,1.674,0.7663,Focused
1777006506.1571255,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667,0.25997,0.1478,0.565,1.629,0.5313,Focused
1777006506.3270686,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667,0.23211,0.15463,0.42,1.575,0.2911,Focused
1777006506.4992828,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667,0.2041,0.15606,0.371,1.575,0.2911,Focused
1777006506.664992,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9667,0.17565,0.15173,0.316,1.573,0.1461,Focused
1777006506.8179646,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15021,0.14654,0.0,0.0,-0.0,Focused
